ID,Tipo,SKU,Nome,Publicado,"Em destaque?","Visibilidade no catálogo","Descrição curta",Descrição,"Data de preço promocional começa em","Data de preço promocional termina em","Status do imposto","Classe de imposto","Em estoque?",Estoque,"Quantidade baixa de estoque","São permitidas encomendas?","Vendido individualmente?","Peso (kg)","Comprimento (cm)","Largura (cm)","Altura (cm)","Permitir avaliações de clientes?","Nota da compra","Preço promocional",Preço,Categorias,Tags,"Classe de entrega",Imagens,"Limite de downloads","Dias para expirar o download",Ascendente,"Grupo de produtos",Upsells,"Venda cruzada","URL externa","Texto do botão",Posição,"Custom URI","Nome do atributo 1","Valores do atributo 1","Visibilidade do atributo 1","Atributo global 1","Nome do atributo 2","Valores do atributo 2","Visibilidade do atributo 2","Atributo global 2","Nome do atributo 3","Valores do atributo 3","Visibilidade do atributo 3","Atributo global 3","Nome do atributo 4","Valores do atributo 4","Visibilidade do atributo 4","Atributo global 4","Nome do atributo 5","Valores do atributo 5","Visibilidade do atributo 5","Atributo global 5","Nome do atributo 6","Valores do atributo 6","Visibilidade do atributo 6","Atributo global 6","Nome do atributo 7","Valores do atributo 7","Visibilidade do atributo 7","Atributo global 7","Nome do atributo 8","Valores do atributo 8","Visibilidade do atributo 8","Atributo global 8","Nome do atributo 9","Valores do atributo 9","Visibilidade do atributo 9","Atributo global 9","Nome do atributo 10","Valores do atributo 10","Visibilidade do atributo 10","Atributo global 10","Nome do atributo 11","Valores do atributo 11","Visibilidade do atributo 11","Atributo global 11","Nome do atributo 12","Valores do atributo 12","Visibilidade do atributo 12","Atributo global 12","Nome do atributo 13","Valores do atributo 13","Visibilidade do atributo 13","Atributo global 13","Nome do atributo 14","Valores do atributo 14","Visibilidade do atributo 14","Atributo global 14","Nome do atributo 15","Valores do atributo 15","Visibilidade do atributo 15","Atributo global 15","Nome do atributo 16","Valores do atributo 16","Visibilidade do atributo 16","Atributo global 16"
17381,external,253m,"Lavadora de Roupas Panasonic 18kg Cesto Inox 9 - 9 Programas de Lavagem Titânio NA-F180P7T",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"2754,05","3399,00",SÁBADO,Eletrodomésticos,,https://promobuzy.com.br/wp-content/uploads/2023/07/maquinblack.png,,,,,,,https://divulgador.magalu.com/8Enu8Ukl,"APROVEITE A OFERTA",0,ofertas/17381
17423,external,267m,"Caixa de Som Mondial Connect Power CM-550 - Bluetooth Amplificada 550W 12” USB",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"539,1","849,9",SÁBADO,Áudio,,https://promobuzy.com.br/wp-content/uploads/2023/07/caixasom.png,,,,,,,https://divulgador.magalu.com/ceV=uvJO,"APROVEITE A OFERTA",0,ofertas/17423
17565,external,308m,"Grelha para Churrasqueira 31cm Mor - Master Grill",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"70,55","119,99",SÁBADO,"Flores e Jardim",,https://promobuzy.com.br/wp-content/uploads/2023/07/grelha02.png,,,,,,,https://divulgador.magalu.com/VxHTkV5Q,"APROVEITE A OFERTA",0,ofertas/17565
17578,external,312m,"Faqueiro Tramontina Inox 100 Peças - Malibu",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"290,9","599,9",SÁBADO,"Utilidades Domésticas",,https://promobuzy.com.br/wp-content/uploads/2023/07/faqueiro.png,,,,,,,https://divulgador.magalu.com/MpWNRZa5,"APROVEITE A OFERTA",0,ofertas/17578
17590,external,316m,"Forno Elétrico de Embutir Função Air Fryer Brastemp 84L Preto BOF84AEBNA",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,2099,"4599,99",SÁBADO,Eletrodomésticos,,https://promobuzy.com.br/wp-content/uploads/2023/07/brastemp.png,,,,,,,https://divulgador.magalu.com/TnOb1CK1,"APROVEITE A OFERTA",0,ofertas/17590
17604,external,320m,"Panela de Pressão Clock Original Polida 4,5L",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"116,3","149,9",SÁBADO,"Utilidades Domésticas",,https://promobuzy.com.br/wp-content/uploads/2023/07/pressao02.png,,,,,,,https://divulgador.magalu.com/3ypUkXAS,"APROVEITE A OFERTA",0,ofertas/17604
17708,external,352m,"Fritadeira Elétrica sem Óleo/Air Fryer Britânia - BFR40PI Preta 4,35L com Timer",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"274,55",599,SÁBADO,Eletroportáteis,,https://promobuzy.com.br/wp-content/uploads/2023/08/airfryer-1.png,,,,,,,https://divulgador.magalu.com/Wk0qd3E7,"APROVEITE A OFERTA",0,ofertas/17708
17782,external,375m,"Secador de Cabelo Philco PH3700 Pink",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"111,45","179,9",SÁBADO,"Beleza & Perfumaria",,https://promobuzy.com.br/wp-content/uploads/2023/08/secphinlco.png,,,,,,,https://divulgador.magalu.com/2ACbP8br,"APROVEITE A OFERTA",0,ofertas/17782
17797,external,380m,"Controle joystick sem fio Sony PlayStation DualSense CFI-ZCT1W white e black",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"329,99",499,SÁBADO,Games,,https://promobuzy.com.br/wp-content/uploads/2023/08/cpontrol.png,,,,,,,https://mercadolivre.com/sec/1tRWpXz,"APROVEITE A OFERTA",0,ofertas/17797
17806,external,383m,"Furadeira de Impacto Nell 650W Velocidade Variável e Reversível 1/2” com Maleta 27 Peças MB7130",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"180,41","299,9",SÁBADO,Ferramentas,,https://promobuzy.com.br/wp-content/uploads/2023/08/furadeira-1.png,,,,,,,https://divulgador.magalu.com/=aQyK3jo,"APROVEITE A OFERTA",0,ofertas/17806
17812,external,385m,"Fralda Huggies Tripla Proteção - Tam. M 5,5 a 9,5kg 92 Unidades",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"90,58","137,89",SÁBADO,Mercado,,https://promobuzy.com.br/wp-content/uploads/2023/08/huggies-1.png,,,,,,,https://divulgador.magalu.com/YaGn2wAZ,"APROVEITE A OFERTA",0,ofertas/17812
17815,external,386m,"Churrasqueira Elétrica Grand Steak Grill Ch06 Mondial 110v",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,203,"299,9",SÁBADO,"Flores e Jardim",,https://promobuzy.com.br/wp-content/uploads/2023/08/churras.png,,,,,,,https://mercadolivre.com/sec/1f1bV7L,"APROVEITE A OFERTA",0,ofertas/17815
17848,external,397m,"Apple iPhone 13 (128 GB) - Luz das estrelas",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"3509,1",7599,SÁBADO,"Celulares e Smartphones",,https://promobuzy.com.br/wp-content/uploads/2023/08/iphones14.png,,,,,,,https://amzn.to/4bfWidQ,"APROVEITE A OFERTA",0,ofertas/17848
17851,external,398m,"Lavadora de Alta Pressão WAP Ousada Black 2200",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"449,91","799,9",SÁBADO,Eletrodomésticos,,https://promobuzy.com.br/wp-content/uploads/2023/08/waps.png,,,,,,,https://divulgador.magalu.com/Ma6LzTKU,"APROVEITE A OFERTA",0,ofertas/17851
17869,external,404m,"Console Playstation 5 Sony, SSD 825GB, Controle sem fio DualSense, Com Mídia Física, Branco - 1214A",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"3149,99","3999,9",SÁBADO,Games,,https://promobuzy.com.br/wp-content/uploads/2023/08/ps52.png,,,,,,,https://divulgador.magalu.com/00myJ6fL,"APROVEITE A OFERTA",0,ofertas/17869
17937,external,425m,"Smartphone Motorola Moto E22 128GB Azul 4G 4GB RAM 6,5""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"899,1",1299,SÁBADO,"Celulares e Smartphones",,https://promobuzy.com.br/wp-content/uploads/2023/08/Smartphone-Motorola-Moto-E22-128GB-Azul-4G-4GB-RAM-65-Cam.-Dupla-Selfie-5MP-Dual-Chip.jpg,,,,,,,https://divulgador.magalu.com/VBcduvbO,"APROVEITE A OFERTA",0,ofertas/17937
